,Id,Tweet
0,101429,le tengo una envidia enorme a las personas que tienen a shenhe cuando yo no voy a poder tirar por ella porque se me olvid ahorrar
1,101430,sufrir en shenhe lover pero ayaya lover
2,101431,no tengo deseos pa tirar x shenhe eto pasa x rehabilitarse
3,101432,con los artefactos de ganyu y su espada al nivel 1
4,101433,mi mika acaba de curar 6k por coso
5,101434,mi shenhe al 70 con dos artefactos sin subir si
6,101435,x quien tiro en mi main mgta ms shenhe k ayaka pero no tengo cryo
7,101436,llego a casa y tiro or shenhe
8,101437,algn sabe q build es para shenhe es q no pens q si m iba a salir y no tengo nada para ella
9,101438,voy a lanzar un poco por shenhe y me duermo
10,101439,ha pasado algo con shenhe en el genshin
11,101440,tengo 20 deseos para shenhe god
12,101441,pueden creer q consegu hu tao c1 homa yelan aqua y ahora shenhe ahorrar por medio ao vali la pena
13,101442,tengo 7 deseos ustedes dicen q llega shenhe
14,101443,todava no tire por shenhe pero ya me tiembla la mano
15,101444,voy a coronar a shenhe se acab
16,101445,os thomato ali
17,101446,no tengo nada para subir a shenhe auxilio
18,101447,quera a shenhe pero quien quiere mi segunda mistsplitter
19,101448,espero que sepis que si a alguno os toca shenhe que yo no me entere que aparezco en vuestra casa
20,101449,que ganas de tirar por shenhe aaaaaaaa
21,101450,genshinimapact ya sali shenhe y aunque no la consigue voy a hacer la prueba de personaje y solo puedo decir
22,101451,bueno ahora mi siguiente en la wish list es heizou c6 mika c6 y el alcn de jade para xiao
23,101452,me salio ayaka pero me toco el arma de shenhe me quiero morir
24,101453,acabo de ganar el 50 50 con shenhe vamoooos que feliz soy
25,101454,m quiero unir al mundo d alguien random para hacer las diarias pq quiero amistad doble para shenhe y mika pero m da vergenza socorro por favor
26,101455,seguir reuniendo por baizhu o lanzar por la c1 de shenhe y mika ausilio
27,101456,shenhe te amo gracias mi reina dios que feliz soy
28,101457,ayaka y shenhe en casa
29,101458,chicos aydenme quiero a nahida pero quiero a shenhe tambin
30,101459,aguanta puedo ponerle la mitsplitter aqu
31,101460,quiero tirar por mika pero tengo el asegurado y quiero a baizhu aunque me encanta shenhe pero necesito un dendro que sea 5
32,101461,ayaka vino en pity 73 y 70 deseos dsp tdv no vino shenhe toy chillando q mala suerte
33,101462,shenhe asegurada obtenida lt 3333333333333333 y aunque fui hasta las 70 tambien salieron 3 mikas megusta messirve umu xd
34,101463,voy a tirar en el banner de shenhe aunque no tenga cryos dps adis no soport
35,101464,a m no m van a convencer de poner a rosaria en vez de shenhe shenhe es hot y es lo nico q me interesa x algo tir x ella
36,101465,la idea era conseguir la mistsplitter y a shenhe pero termin sin ninguna aaaa jueguito de mierda estoy de mal humor
37,101466,no era el arma qu quera pero bueno shenhe gana en esta
38,101467,to todo cagado shenhe genshinimpact
39,101468,me sali shenhe vamooo lpm dios est de mi lado
40,101469,m sali shenhe con el 50 50 y 41 de pity s eme salio el xoraozn
41,101470,alerta alerta no me sali shenhe
42,101471,quiero tirar por shenhe pero tengo asegurado en la cuenta principal y en la secundaria guardo para kokomi
43,101472,yo sacando a shenhe en dos cuentas distintas
44,101473,quiere shenhe pero hace tres banners que saqu sin asegurado y la ante semana pasada saque a dehya ustedes dicen que me sale
45,101474,me niego a tirar ms porque no quiero a shenhe y tengo 5 de banner asegurado
46,101475,como coo voy a conseguir tantos deseos para shenhe c1 cuando ya tengo todo al 100 me mato
47,101476,akaya shenhe diluc c4 tignari c2 mika c6 el reflejo de las tinieblas y la pacificadora del desastre ganando el 50 50 con ambas armas he gastado muchas muchsimas protogemas pero ha merecido la pena
48,101477,esto fue 20 pity despues de shenhe btwwww plsssss
49,101478,ya sali shenhe y todava no me abre el genshin
50,101479,dato random para olvidar que no saqu a shenhe mi pap una vez quiso escribir en papel con el lapiz de mi tablet porque pens que era un marcador
51,101480,le tire los 20 deseos que me sobraron a shenhe pero me salio este pelotudo hdp nunca antes habia tenido tanta sierte como para que me la cague este loco
52,101481,quiero a shenhe pero no tengo ningn dps cryo
53,101482,ya lancen rerun de albedo hoyoverso de mrd quiero tirar por shenhe pero el no tener a albedo y el miedo a que venga cuando menos me lo espere me impide ser feliz aaaa
54,101483,yo no puedo creer que el hijo de puta de mi hermano tiro por yelan y la saco ahora tiro por shenhe y la saco y perdi el 50 50 as que su prximo 5 lo tiene asegurado
55,101484,ojal mnsalga shenhe
56,101485,en el 1 obvio
57,101486,joder quiero tirar por mika pero estoy en pity 63 con asegurado y no quiero ni a shenhe ni ayaka
58,101487,vamoo gan el 50 50 grande shenhe
59,101488,tenia 184 deseos y ahora tengo 48 pero consegui a shenhe
60,101489,yo s que voy a ser shenhe haver
61,101490,shenhe rerun pero a que costo
62,101491,tengo c6 sucrose c6 diona hasta c6 mika pero no shenhe
63,101492,se pudo falta shenhe shenhe me sale en los primeros 30 deseos
64,101493,me ha salido tignari en el banner de shenhe
65,101494,lloro de risa queria la de ayaka nomas pero me salio la de shenhe en 10 de pity cjkajdkas y la de ayaka en 20
66,101495,buenas noticias se logr 70 deseos cost traerla pero ahora tengo a shenhe y mika c3
67,101496,estoy que me muero me sali shenhe y con c1 aaahh
68,101497,me sali shenhe y 6 mikas mandlmeldmmd
69,101498,si ayaka tuviera el atuendo de shenhe en vez de la armadura no me la pensara 2 veces en gastar todo a por ella
70,101499,mi pareja consigui a ayala y shenhe en 30 deseos no tena asegurados as o ms ojete
71,101500,yahooo
72,101501,pensaba en sacar a la shenhe pero pah que solo la llevara con ayaka y su rol ya lo hace kazuha ms ahorros para himeko c6r5
73,101502,shenhe no vino a casita
74,101503,sigo sufriendo
75,101504,consegui tignari y shenhe con 100 tiradas pero me quede a un mika del c6 pipipipi
76,101505,grite cuando me salio shenhe
77,101506,pude sacar a shenhe y a mika y ahora tengo como 40 deseos para kaveh 3
78,101507,no sali shenhe pero tengo asegurado y ms o menos 30 de pity
79,101508,he visto q era las 12 y no me he aguantado y aun no me lo puedo creer llevaba 2 pitys ganados y estaba convencida que no iba conseguir a shenhe y por si fuera poco tire dos timidillas al de armas y me toc su arma
80,101509,no me sali shenhe nadie me hable
81,101510,chiquillos llegu a mi casa hora fe shenhe
82,101511,buah conseguir a shenhe me ha hecho pensar y ara a por quin voy como dije anteriormente ayaka y zhongli me los dejar los ltimos a menos que la situacin me exija un cambio so
83,101512,quin me regala a shenhe tengo ganas de llorar
84,101513,como vea una persona ms diciendo que ha conseguido a shenhe early me voy
85,101514,bueno chau hasta ke no tenga a shenhe no tuiteo mas odio hate masivo
86,101515,shenhe y mistsplitter en la misma noche esto es un sueo hecho realidad
87,101516,y tras 20 deseos de salir tignari salio shenhe yaaaaas
88,101517,encima tengo una bronca porque me sali el arma de shenhe y me quede sin deseos pero con asegurado y sin ganas de farmear protos
89,101518,perd el 50 con keqing c2 pero shenhe me vino luego de 40 tiros c2 mika total de wishes gastados 101
90,101519,se imaginan perderse la oportunidad de tirar por shenhe o ayaka en genshin yo me pongo a llorar porque son altas diosas
91,101520,hubo fe
92,101521,chequea como se menea myblvdxingqiu
93,101522,es en shenhe ven a mi eventos de la 3 5 parte 2 papus tiktok twitter ig
94,101523,no pienso tirar x ayaka ni por shenhe tengo un marido que obtener mas adelante kaveh
95,101524,quiero a shenhe pero quiero armas pq no tengo peroperoperopero
96,101525,tengo a todos los cryo hagamos como q layla no existe
97,101526,donde esta mi shenhe 1
98,101527,al fin que bonito es tenerla la ptm shenhe genshinimpact yelan
99,101528,sirvi el ritual para ganar el 50 50 shenhe genshin ps4share
100,101529,me sali shenhe ahora soy finalmente feliz
101,101530,me sali tambin la arma de shenhe acaso ser una seal para que tire por ella no
102,101531,me gast todo y ni la consegu encima tampoco voy a tener a shenhe
103,101532,he renacido cmo shenhe main despus de hacer sido hu tao main x tres semanas
104,101533,tengo a shenhe c1 asegurada pero de donde coo me saco yo 60 deseos mas aaaaaaah me voy a matar
105,101534,ahora yo como voy a irme a pegarle a los lagartos para yae y shenhe
106,101535,solo tengo 20 deseos para mami shenhe creo que le har skip e ir por nahida
